,Tipo de Propiedad,Zona,Barrio,Tipo de Barrio,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Superficie Cubierta m2,Superficie Total m2,Zona_was_missing,Barrio_was_missing,Tipo de Barrio_was_missing,Cantidad de Dormitorios_was_missing,Cantidad de Baños_was_missing,Cantidad de Cocheras_was_missing,Superficie Cubierta m2_was_missing,Superficie Total m2_was_missing,Valor
2743,Duplex,Cerro-Argüello,Condor Alto,Abierto,3.0,2.0,0.0,150.9228973388672,1250.0,False,False,False,False,True,True,True,False,140000.0
2744,Casa,Cerro-Argüello,Tablada Park,Abierto,3.0,2.0,3.0,249.2152862548828,447.2916259765625,False,False,False,False,False,False,True,True,350000.0
2745,Duplex,Cerro-Argüello,Argüello,Abierto,3.0,3.0,1.0,140.0,200.0,False,False,False,False,False,False,False,False,120000.0
2746,Duplex,Cerro-Argüello,Villa Belgrano,Abierto,2.0,2.0,2.0,121.0,140.0,False,False,False,False,False,False,False,False,210000.0
2747,Casa,Noroeste,Marqués de Sobremonte,Abierto,2.0,1.0,1.0,69.0,135.0,False,False,False,False,False,False,False,False,100000.0
2748,Casa,Cerro-Argüello,Urca,Abierto,3.0,3.0,3.0,275.0,330.0,False,False,False,False,False,False,False,False,308000.0
2749,Duplex,Cerro-Argüello,La Catalina,Cerrado,2.0,3.0,2.0,100.0,245.0,False,False,False,False,False,False,False,False,135000.0
2751,Casa,Noroeste,San Salvador,Abierto,3.0,3.0,2.0,264.0,344.0,False,False,False,False,False,False,False,False,160000.0
2752,Casa,Sudeste,San Pablo,Abierto,2.0,1.0,2.0,120.0,300.0,False,False,False,False,False,False,False,False,100000.0
2753,Duplex,Cerro-Argüello,Villa Belgrano,Abierto,2.0,2.0,2.0,121.0,140.0,False,False,False,False,False,False,False,False,210000.0
2754,Casa,Central,Alberdi,Abierto,3.0,1.0,0.0,85.0,200.0,False,False,False,False,False,True,False,False,90000.0
2755,Casa,Noroeste,Poeta Lugones,Abierto,2.0,1.0,1.0,81.0,180.0,False,False,False,False,False,False,False,False,135000.0
2756,Casa,Oeste,Las Palmas,Abierto,3.0,1.0,2.0,240.0,624.0,False,False,False,False,False,False,False,False,100000.0
2757,Casa,Cerro-Argüello,Argüello,Abierto,4.0,2.0,2.0,220.0,686.0,False,False,False,False,False,False,False,False,220000.0
2758,Casa,Cerro-Argüello,Lomas Este,Abierto,4.0,2.0,2.0,210.0,545.0,False,False,False,False,False,False,False,False,190000.0
2759,Casa,Noroeste,Alto Verde,Abierto,3.0,2.0,1.0,170.0,500.0,False,False,False,False,False,False,False,False,220000.0
2760,Casa,Noroeste,Poeta Lugones,Abierto,2.0,1.0,1.0,93.0,170.0,False,False,False,False,False,False,False,False,126000.0
2761,Casa,Cerro-Argüello,Centenario,Abierto,3.0,3.0,1.0,171.0,480.0,False,False,False,False,False,False,False,False,165000.0
2762,Duplex,Cerro-Argüello,Villa Belgrano,Abierto,3.0,3.0,1.0,120.0,300.0,False,False,False,False,False,False,False,False,300000.0
2763,Duplex,Cerro-Argüello,San José,Abierto,3.0,3.0,2.0,140.0,240.0,False,False,False,False,False,False,False,False,150000.0
2764,Casa,Oeste,Quebrada de las Rosas,Abierto,3.0,2.0,0.0,149.3577880859375,267.89788818359375,False,False,False,False,True,True,True,True,130000.0
2765,Casa,Cerro-Argüello,Granja de Funes,Abierto,4.0,3.0,2.0,250.0,500.0,False,False,False,False,False,False,False,False,240000.0
2766,Casa,Oeste,Lomas del Suquía,Abierto,3.0,2.0,0.0,120.0,135.0,False,False,False,False,True,True,False,False,125000.0
2767,Casa,Noroeste,Poeta Lugones,Abierto,3.0,2.0,2.0,190.0,360.0,False,False,False,False,False,False,False,False,240000.0
2768,Casa,Noroeste,Alto Verde,Abierto,5.0,3.0,2.0,223.0,362.0,False,False,False,False,False,False,False,False,190000.0
2769,Casa,Noroeste,Chacra del Norte,Con Seguridad,3.0,3.0,1.0,160.0,180.0,False,False,False,False,False,False,False,False,170000.0
2770,Casa,Norte,General Bustos,Abierto,1.0,1.0,0.0,129.0,176.0,False,False,False,False,False,True,False,False,80000.0
2771,Casa,Sur,Claros del Bosque,Cerrado,3.0,3.0,0.0,130.0,180.0,False,False,False,False,False,True,False,False,165000.0
2772,Casa,Noroeste,Chacra del Norte,Con Seguridad,3.0,3.0,1.0,160.0,180.0,False,False,False,False,False,False,False,False,170000.0
2773,Casa,Sur,Jardín Espinosa,Abierto,3.0,5.0,3.0,281.0,950.0,False,False,False,False,False,False,False,False,440000.0
2774,Duplex,Sur,Altos de Manantiales,Con Seguridad,3.0,2.0,0.0,151.2874298095703,254.67538452148438,False,False,False,False,True,True,True,True,150000.0
2775,Casa,Sur,Iponá,Abierto,2.0,2.0,1.0,110.0,252.0,False,False,False,False,False,False,False,False,90000.0
2776,Casa,Oeste,Valle Escondido,Cerrado,4.0,4.0,0.0,400.0,800.0,False,False,False,False,False,True,False,False,510000.0
2777,Casa,Oeste,Las Palmas,Abierto,2.0,1.0,0.0,68.0,80.0,False,False,False,False,False,True,False,False,43000.0
2778,Casa,Cerro-Argüello,San Isidro,Cerrado,3.0,2.0,0.0,350.0,900.0,False,False,False,False,False,True,False,False,325000.0
2779,Casa,Sur,Jardín,Abierto,3.0,3.0,1.0,136.0,140.0,False,False,False,False,False,False,False,False,145000.0
