,Tipo de Propiedad,Zona,Ciudad,Barrio,Calle,Tipo de Barrio,Apto Escritura,Apto Crédito,Etapa de Construcción,Antigüedad,Cantidad de Plantas,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Cobertura Cocheras,Superficie Total m2,Superficie Cubierta m2,Valor
1719,Casa,,Pdo. de Tercero Arriba,Rio Tercero,J.B. BUSTOS 700,,,,,,,4,3,3,,1.000,340,330000
1720,Casa,,Pdo. de Tercero Arriba,Rio Tercero,ESPERANZA Y COLOMBRES 0,,,,,48,,2,1,,,608,177,120000
1721,Casa,,Pdo. de Tercero Arriba,Rio Tercero,COLON 100,,,,,,,3,,,,500,,200000
1722,Casa,,Pdo. de Tercero Arriba,Rio Tercero,E. CARRIEGO 200,,,,,,,2,1,1,,324,108,82000
1723,Casa,,Pdo. de Tercero Arriba,Rio Tercero,TIPOLOGIA 3 PLANTA BAJA 0,,,,,,,2,1,1,,500,108,160000
1724,Casa,,Pdo. de Tercero Arriba,Rio Tercero,TIPOLOGIA 6 2 PLANTAS 0,,,,,,,2,,,,500,160,185000
1725,Casa,,Pdo. de Tercero Arriba,Rio Tercero,BOLIVIA 400,,,,,,,3,,,,330,245,130000
1726,Casa,,Pdo. de Tercero Arriba,Rio Tercero,INTENDENTE  ABRILE 400,,,,,25,,2,1,,,,,45360
1727,Casa,,Pdo. de Tercero Arriba,Rio Tercero,PTE. PERON 200,,,,,2,,2,3,,,635,245,225000
1728,Casa,,Pdo. de Tercero Arriba,Rio Tercero,TIPOLOGIA 4 2 PLANTAS TERMINADA 0,,,,,,,2,,,,500,169,230000
1729,Casa,,Pdo. de Tercero Arriba,Rio Tercero,GINASTERA 0,,,,,,,2,,,,362,135,130000
1730,Casa,,Pdo. de Tercero Arriba,Rio Tercero,GRAL. ROCA 200,,,,,40,,3,2,,,365,209,86000
1731,Casa,,Pdo. de Tercero Arriba,Rio Tercero,ALBERDI Y 25 DE MAYO 0,,,,,38,,3,,,,200,248,250000
1732,Casa,,Pdo. de Tercero Arriba,Rio Tercero,YATASTO Y BELGRANO 0,,,,,40,,3,2,,,200,200,150000
1733,Casa,,Pdo. de Tercero Arriba,Rio Tercero,,,,,,1,,2,2,2,,300,150,145000
1734,Casa,,Pdo. de Tercero Arriba,Rio Tercero,H. YRIGOYEN 900,,,,,,,2,,,,250,192,64432
1735,Casa,,Pdo. de Calamuchita,Villa Del Dique,CURA PARIHUÉ 0,,,,,38,,2,1,1,,685,100,190000
1736,Casa,,Pdo. de Tercero Arriba,Rio Tercero,MONTEAGUDO 2000,,,,,,,2,,,,500,85,112000
1737,Casa,,Córdoba,Alberdi,Antonio Navarro 86 ,,,,,,,3,1,,,115,150,65000
1738,Casa,,Pdo. de Tercero Arriba,Rio Tercero,AV. 9 DE SEPTIEMBRE 100,,,,,,,2,,,,,100,135000
1739,Casa,,Pdo. de Tercero Arriba,Rio Tercero,JUAN MANUEL DE ROSAS 0,,,,,,,2,1,2,,364,82,98000
1740,Casa,,Pdo. de Calamuchita,Villa Rumipal,VILLA NATURALEZA 0,,,,,,,2,1,,,,,260000
1741,Casa,,Pdo. de Tercero Arriba,Rio Tercero,URQUIZA 100,,,,,57,,3,2,,,416,334,185300
1742,Casa,,Pdo. de Calamuchita,Villa Rumipal,Villa Rumipal 0,,,,,,,2,,,,625,120,72000
1743,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,38 0,,,,,,,2,1,1,,780,50,
1744,Casa,,Pdo. de Punilla,Tanti,Ruta 28 0,,,,,,,,,,,10.000,,160000
1745,Casa,,Pdo. de Tercero Arriba,Rio Tercero,25 DE FEBRERO 200,,,,,49,,3,1,,,248,154,115000
1746,Casa,,Pdo. de Punilla,Tanti,Jose Alvarez 100,,,,,,,2,1,,,,,200000
1747,Casa,,Pdo. de Tercero Arriba,Rio Tercero,JUAN B. AMBROSETTI 100,,,,,,,2,1,,,118,72,46391
1748,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Bº Las Barrancas ,,,,,,,3,3,,,940,204,280000
1749,Casa,,Pdo. de Tercero Arriba,Rio Tercero,ALBERDI 600,,,,,40,,3,,,,195,192,120000
1750,Casa,,Pdo. de Tercero Arriba,Rio Tercero,INT. MORETTO 100,,,,,,,2,,,,214,113,25773
1751,Casa,,Pdo. de Tercero Arriba,Rio Tercero,AV. SAN MARTIN 0,,,,,,,4,,,,352,231,300000
1752,Casa,,Pdo. de Tercero Arriba,Rio Tercero,CARLOS GUASTAVINO 700,,,,,,,2,,1,,260,135,115500
1753,Casa,,Pdo. de Tercero Arriba,Rio Tercero,17 DE AGOSTO 400,,,,,,,3,3,,,500,278,420000
1754,Casa,,Pdo. de Tercero Arriba,Rio Tercero,GRAL PAZ 600,,,,,,,3,,,,200,133,130000
1755,Casa,,Córdoba,Arguello,Lasalle 6544 ,,,,,29,2,3,2,,,850,226,225000
1756,Duplex,,Pdo. de Tercero Arriba,Rio Tercero,RAMON MESTRE 1400,,,,,,,2,,1,,154,84,68000
1757,Casa,,Córdoba,Rivera Indarte,VILLA RIVERA INDARTE - calle Corral de Bustos 9300 ,,,,,19,,3,1,,,450,150,105000
1758,Casa,,Pdo. de Tercero Arriba,Rio Tercero,Diego de Rojas 800,,,,,47,,3,,,,338,183,100000
1759,Casa,,Pdo. de Punilla,Villa Carlos Paz,Arrambide 100 ,,,,,,,,,,,3.800,550,1099999
1760,Casa,,Pdo. de Punilla,Villa Carlos Paz,2133m2 TERRENO - B° CAUSANA ,,,,,,,4,3,2,,2.133,323,420000
1761,,,Córdoba,Cerro De Las Rosas,Victorino Rodriguez 2000,,,,,,,3,2,,,,,310000
1762,Casa,,Córdoba,Colon,CATALUÑA 2764 ,,,,,,2,3,2,1,,116,165,80000
1763,Casa,,Pdo. de Punilla,Bialet Masse,Juan Xxiii 300,,,,,,1,3,2,1,,300,100,70000
1764,,,Pdo. de Tulumba,San Pedro Norte,Ruta 21 0,,,,,30,,4,1,,,,,900
1765,,,Córdoba,Villa Solferino,pablo buitrago 6400,,,,,,,3,1,,,,,128865
1766,Casa,,Córdoba,Villa Rivera Indarte,San Pedro Nolasco 7200,,,,,7,1,3,2,,,1.009,171,250000
1767,Casa,,Pdo. de San Alberto,Mina Clavero,Ruta provincial 14 0,,,,,,,2,2,1,,1.020,160,174000
1768,Casa,,Pdo. de Tercero Arriba,Rio Tercero,CAPITAN BERMUDEZ 100,,,,,42,,3,2,,,347,221,180000
1769,Casa,,Córdoba,Paso De Los Andes,Paso de Los Andes ,,,,,88,,3,2,,,186,158,229000
1770,Casa,,Córdoba,Parque Velez Sarsfield,Zona Sur ,,,,,61,,4,2,2,,378,250,139000
1771,Casa,,Córdoba,Escobar,Domingo Zipoli 1128 ,,,,,,,4,3,,,324,201,145000
1772,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,,,,,,,547,277,400000
1773,,,Córdoba,Crisol Norte,Amadeo Sabattini 1600,,,,,25,,3,,,,,,205000
1774,Casa,,Pdo. de Tercero Arriba,Rio Tercero,Guillermo Marconi 1200,,,,,,,3,,,,260,156,87500
1775,Casa,,Pdo. de San Alberto,Mina Clavero,Ruta provincial 14 0,,,,,,,2,2,1,,1.020,160,174000
1776,,,Córdoba,Cañuelas,Camino San Carlos 5500,,,,,3,,3,3,,,,,405000
1777,,,Pdo. de Cordoba Capital,Cordoba,Hipolito Vieytes al 2300 ,,,,,20,2,4,3,1,,253,211,215000
1778,Triplex,,Córdoba,Los Boulevares,Boulevard de los Alemanes ,,,,,,,3,2,,,150,115,45720
1779,,,Córdoba,Cerveceros,Ricardo Lopez Cabrera al 2700 ,,,,,,,3,1,,,275,144,89000
1780,,,Pdo. de Cordoba Capital,Cordoba,Raynond Poincare al 7800 ,,,,,30,,3,1,1,,275,150,110000
1781,Casa,,Córdoba,Parque Liceo,Constancio C. Vigil ,,,,,,,4,2,,,330,270,135000
1782,Casa,,Córdoba,Yofre I,Gobernador Nuñez 4960 ,,,,,,,3,,,,319,230,87628
1783,,,Córdoba,Escobar,GATO Y MANCHA 1400,,,,,,,2,2,,,,,100000
1784,,,Córdoba,Quebrada De Las Rosa,igualdad al 6000 ,,,,,,,4,3,,,360,205,1
1785,Casa,,Pdo. de Punilla,Cosquin,Buenos Aires 15 ,,,,,34,,10,8,,,6.834,630,270000
1786,Casa,,Pdo. de Calamuchita,Villa General Belgrano,famatina y julio roca ,,,,,,,3,,,,1.120,220,152000
1787,Casa,,Córdoba,Jockey Club,Country El Jockey ,,,,,17,2,3,4,,,1.250,426,750000
1788,Casa,,Córdoba,Teniente Benjamin Matienzo,Calle Publica A 2920 ,,,,,,,2,,,,220,100,46391
1789,,,Córdoba,Centro,Chacabuco al 100 ,,,,,,2,,,,,206,289,
1790,Casa,,Pdo. de Punilla,Punilla,Cabo Primero Peralta Al 400,,,,,10,2,5,3,1,,702,260,220000
1791,,,Pdo. de Rio Cuarto,Alpa Corral,calle publica s/n ,,,,,7,2,3,3,2,,2.500,200,250000
1792,,,Córdoba,Cerro De Las Rosas,CARRANZA NICANOR 3800 ,,,,,40,2,5,4,2,,1.150,487,
1793,,,Córdoba,Arguello,Heriberto Martinez 6000,,,,,30,,3,2,,,,,230000
1794,Casa,,Córdoba,Centro,Catamarca 300,,,,,10,2,2,3,1,,144,230,290000
1795,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Rp S-228 100,,,,,,2,3,2,1,,460,135,135000
1796,,,Countries y Barrios Cerrados Cordoba Capital,Fincas Del Sur,Los mimbres ,,,,,8,,4,3,2,,1.500,360,400000
1797,Casa,,Pdo. de Cordoba Capital,Cordoba,MARIANO BENITEZ 1700,,,,,,,2,1,,,,63,68000
1798,,,Pdo. de Colon,Rio Ceballos,BOLIVIA 400,,,,,,,3,3,,,,,230000
1799,Casa,,Pdo. de Colon,Villa Allende,B° SAN ISIDRO ,,,,,,2,4,4,,,1.200,420,460000
1800,Casa,,Córdoba,Colinas De Vélez Sarsfield,Colinas de Velez Sarsfield ,,,,,,,3,2,,,260,170,120000
1801,Casa,,Pdo. de Colon,Mendiolaza,Estancia Q2 ,,,,,,,3,3,,,1.700,526,630000
1802,Casa,,Córdoba,Remedios De Escalada,Av. Japón 491 ,,,,,,,3,1,,,280,170,51030
1803,,,Córdoba,Estacion Flores,AGUSTIN ROQUE ARIAS al 2800 ,,,,,35,1,2,2,1,,250,120,
1804,,,Córdoba,General Paz,LIMA 2700,,,,,40,,3,1,,,,,40000
1805,Casa,,Córdoba,La Carolina,Calle San Cayetano 470 ,,,,,,,4,2,,,1.100,240,215000
1806,Casa,,Córdoba,Villa Azalais,,,,,,,,6,6,,,580,343,128865
1807,Casa,,Córdoba,Crisol Sud,MAYORGA   1426 ,,,,,,,2,1,,,216,111,75000
1808,,,Pdo. de Colon,Colonia Caroya,Casa Quinta Colonia Caroya ,,,,,,1,3,3,,,,,
1809,,,Córdoba,Arguello,Ricardo Rojas  al 7400 ,,,,,,,2,2,1,,170,90,150000
1810,Casa,,Córdoba,Cerro Chico,Diego Jufré de Loaysa 2800 ,,,,,24,,3,2,,,160,170,140000
1811,,,Córdoba,General Pueyrredon,PADRE LUIS MONTI al 2400 ,,,,,50,2,5,5,1,,330,496,
1812,,,Córdoba,Urca,Menéndez Pídal al 3400 ,,,,,33,,4,6,,,815,418,440000
1813,Casa,,Pdo. de Tercero Arriba,Rio Tercero,MARTIN RODRIGUEZ 300,,,,,2012,,2,1,,,240,123,45103
1814,,,Pdo. de Cordoba Capital,Cordoba,Miradores de Manantiales ,,,,,,2,3,3,2,,125,93,210000
1815,,,Córdoba,Manantiales,Miradores de Manantiales ,,,,,,2,3,3,2,,125,93,210000
1816,Casa,,Pdo. de Cordoba Capital,Cordoba,Forestieri 5295 ,,,,,71,,3,1,,,300,216,32474
1817,Casa,,Córdoba,Granja De Funes,Casa con gran terreno Granja de Funes ,,,,,,,6,4,,,1.260,360,240000
1818,Casa,,Pdo. de Punilla,Villa Giardino,Chacras de la Josefina ,,,,,5,,3,4,,,2.600,240,180000
1819,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,CASA SANTA ROSA DEL RIO ,,,,,,,5,5,,,825,300,280000
1820,Casa,,Pdo. de Cordoba Capital,Cordoba,Recta Martinolli 8100,,,,,,2,4,2,2,,,210,
1821,Duplex,,Pdo. de Cordoba Capital,Cordoba,Doering 6100,,,,,,2,3,2,2,,,150,163000
1822,,,Córdoba,Manantiales,Miradores de Manantiales ,,,,,,2,3,3,2,,125,93,210000
1823,Casa,,Pdo. de Punilla,La Falda,Francia 722 ,,,,,42,,4,2,2,,477,140,95000
1824,Duplex,,Countries y Barrios Cerrados Cordoba Capital,La Cuesta Villa Residencial,AV. LAS ACACIAS CUESTA COLORADA ,,,,,,,2,1,,,55,52,68900
1825,Casa,,Pdo. de Punilla,Estancia Vieja,mariano moreno y bolivar ,,,,,,,1,1,,,627,50,51546
1826,Casa,,Pdo. de Cordoba Capital,Cordoba,Buitrago 7000,,,,,9,1,3,2,1,,,145,
1827,Duplex,,Pdo. de Cordoba Capital,Cordoba,Spilimbergo 9000,,,,,,2,3,3,,,,151,180000
1828,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,,,3,2,,,3.500,302,190000
1829,Casa,,Pdo. de Cordoba Capital,Cordoba,EL Recreo-Valle Cercano ,,,,,5,2,3,2,2,,250,160,120000
1830,,,Pdo. de Punilla,La Cumbre,Av. Argentina 100 ,,,,,8,1,3,3,4,,2.500,400,530000
1831,Casa,,Córdoba,Providencia,Santa Fe 1120 ,,,,,98,,,,,,263,199,47000
1832,,,Córdoba,Los Boulevares,Lili Benitez II 0,,,,,,,2,1,,,,,61855
1833,Casa,,Pdo. de Cordoba Capital,Cordoba,Mariano Moreno 500,,,,,,2,3,3,2,,300,312,220000
1834,,,Córdoba,Villa Adela,Casavega Leopoldo 2400,,,,,,,2,,,,,,36082
1835,,,Pdo. de Cordoba Capital,Cordoba,Obispo Moscoso 2600,,,,,,,3,3,,,,188,
1836,Casa,,Pdo. de Calamuchita,Los Reartes,Bº La Loma ,,,,,,,6,6,,,7.000,360,332000
1837,Casa,,Córdoba,Las Palmas,Pasaje Las Palmas 600 ,,,,,,,4,3,,,269,260,135000
1838,Casa,,Pdo. de Santa Maria,Alta Gracia,Avenida Franchini 358 ,,,,,,,3,2,1,,600,200,210000
1839,Casa,,Córdoba,Villa Corina,FERNANDO ABRAMO 2006 ,,,,,,1,2,2,,,250,233,64304
1840,Triplex,,Córdoba,Los Boulevares,,,,,,,2,3,3,2,,180,180,179900
1841,,,Pdo. de Cordoba Capital,Cordoba,LAMARCA al 3800 ,,,,,18,2,4,3,1,,432,325,
1842,Casa,,Córdoba,Alberdi,Viytes y Duarte Quiroz ,,,,,,,3,2,,,197,131,165000
1843,Casa,,Córdoba,Villa Adela,Av. Richarson 2500 ,,,,,,,3,1,,,375,130,42268
1844,Casa,,Villa Allende,Villa Allende Golf,,,,,,40,,2,,,,682,110,105000
1845,Casa,,Countries y Barrios Cerrados Cordoba Capital,Altos del Chateau,Barrio cerrado Campo de vuelo ,,,,,,2,3,3,2,,325,200,247000
1846,Casa,,Córdoba,Alta Cordoba,ALTA CORDOBA ,,,,,49,,2,2,,,287,198,117000
1847,Casa,,Córdoba,Ampliación Jardin Espinosa,Celso Barrios 1600,,,,,,,3,5,,,952,379,460000
1848,Casa,,Pdo. de Punilla,Villa Carlos Paz,,,,,,10,,2,1,,,702,160,85000
1849,,,Córdoba,Cerro De Las Rosas,martel de los rios al 2000 ,,,,,35,,3,2,,,880,416,400000
1850,Casa,,Pdo. de Punilla,Villa Carlos Paz,Rio Salado s/n ,,,,,,,,3,,,1.300,333,300000
1851,Casa,,Pdo. de Cordoba Capital,Cordoba,Solares del Sur ,,,,,1,,3,2,,,420,125,135000
1852,,,Córdoba,General Pueyrredon,Armenia 1500,,,,,59,,2,2,,,,,115000
1853,Casa,,Córdoba,Arguello,,,,,,20,2,4,2,2,,337,214,245000
1854,Casa,,Pdo. de Calamuchita,Los Reartes,bv los reartes 100 villa ciudad parque ,,,,,,,2,2,,,630,120,120000
1855,Casa,,Córdoba,Villa Belgrano,TORRICELLI 4900 ,,,,,29,,3,2,2,,900,200,250000
1856,Casa,,Countries y Barrios Cerrados Cordoba Capital,Lomas de los Carolinos,Lomas de los carolinos ,,,,,,3,4,7,,,1.550,700,870000
1857,Casa,,Córdoba,Villa Rivera Indarte,Monte Buey 9041 ,,,,,,,3,,,,700,157,105000
1858,Casa,,Córdoba,Alejandro Carbo,B° ALEJANDRO CARBO ,,,,,,,2,2,,,250,125,35824
1859,Casa,,Pdo. de Colon,Villa Allende,,,,,,,,2,1,,,,,70000
1860,Casa,,Córdoba,Villa Rivera Indarte,Agua Sacha 9076 ,,,,,,,4,2,,,1.220,300,279000
1861,Casa,,Pdo. de Colon,Rio Ceballos,,,,,,,,2,1,,,476,476,92000
1862,,,Córdoba,Los Paraisos,Francisco Suarez 2800,,,,,,,2,1,,,,,110000
1863,,,Pdo. de Colon,Unquillo,san martin 3100,,,,,,,1,1,,,,,41237
1864,Casa,,Pdo. de Punilla,Tanti,Casa ,,,,,,,2,1,,,347,110,50900
1865,,,La Calera,La Estanzuela,Casa en Country Gran Cordoba ,,,,,6,3,3,4,2,,500,382,270000
1866,Casa,,Córdoba,Zumaran,Agustin Zarate 2136 ,,,,,,,2,1,,,175,126,63000
1867,Casa,,Pdo. de Punilla,Villa Carlos Paz,Berni  Nº79 ,,,,,,,3,2,1,,450,170,135000
1868,Casa,,Córdoba,Villa Rivera Indarte,Agua Sacha 9076 ,,,,,,,6,3,,,2.000,380,389000
1869,,,Córdoba,Urca,arruabarrena al 1000 ,,,,,,1,4,5,,,900,500,395000
1870,Casa,,Pdo. de Punilla,Villa Carlos Paz,gobernador olmos 2385 ,,,,,,,4,2,,,300,160,180000
1871,Duplex,,Pdo. de Cordoba Capital,Cordoba,De Los Toscanos 6581 a metros de Av. Spilimbergo ,,,,,,,2,1,,,200,80,50257
1872,Casa,,Córdoba,Granja De Funes,Miguel Potel Junot 6400 ,,,,,,,3,1,,,180,150,125000
1873,Casa,,Pdo. de Punilla,Villa Carlos Paz,"El Cafayate al 100, Villa Carlos Paz ",,,,,2,,2,1,1,,1.000,98,90000
1874,Casa,,Córdoba,Alberdi,SAN LUIS 2857 ,,,,,43,2,4,2,1,,180,153,81314
1875,Duplex,,Córdoba,Villa Rivera Indarte,Agua Sacha 9076 ,,,,,,,2,,,,360,100,94900
1876,Casa,,Córdoba,Alto Alberdi,Casa con Terreno Nuevocentro shopping ,,,,,,,3,1,,,269,150,107000
1877,Casa,,Pdo. de San Javier,La Paz,Publica 0,,,,,2,,3,2,2,,,120,82000
1878,,,Córdoba,Urca,Araujo al 1100 ,,,,,,2,3,4,,,400,300,300000
1879,Casa,,Pdo. de Colon,Malvinas Argentinas,,,,,,7,,2,1,,,100,80,21907
1880,Casa,,Pdo. de Colon,Calera Central,country la cuesta ,,,,,,,3,,,,750,230,280000
1881,Casa,,Pdo. de Colon,Calera Central,la cuesta ,,,,,,,3,,,,1.500,320,320000
1882,Duplex,,Córdoba,Urca,"Lote 13, Mzna 74 ",,,,,2,2,3,2,,,188,163,205000
1883,Casa,,Córdoba,Rivadavia,Guido Spano 2728 ,,,,,,,3,1,,,325,146,59000
1884,Casa,,Villa Carlos Paz,Villa Del Lago,9 de julio 0,,,,,5,2,3,2,2,,450,290,465000
1885,Casa,,Pdo. de Punilla,Valle Hermoso,Virrey Sobremonte 304 ,,,,,,,6,2,,,1.200,199,119900
1886,Casa,,Pdo. de Punilla,Villa Parque Siquiman,PARQUE SIQUIMAN. LOS PESCADORES ,,,,,,,4,2,,,1.930,350,168000
1887,,,Pdo. de Punilla,La Falda,Lisandro de la Torre esquina Juan Bialet Massé 0,,,,,,,2,,,,,,90000
1888,Casa,,Córdoba,Cerro De Las Rosas,,,,,,30,1,3,3,,,740,240,280000
1889,,,La Calera,La Cuesta,"La cuesta Villa Residencial 0, 173° piso",,,,,,,3,3,,,,,350000
1890,Casa,,Córdoba,General Pueyrredon,Pueyredon ,,,,,89,,4,3,,,500,350,199000
1891,Casa,,Córdoba,Villa El Libertador,Tilcara 1005 ,,,,,,,3,1,,,240,110,24484
1892,Casa,,Pdo. de Cruz Del Eje,San Marcos Sierra,,,,,,,1,,2,2,,405,195,
1893,Casa,,Córdoba,Talleres Este,Barrio Talleres Este ,,,,,43,1,4,2,,,276,206,73000
1894,Casa,,Pdo. de Cordoba Capital,Cordoba,San Antonio 2400,,,,,,,3,2,2,,250,153,230000
1895,Casa,,Pdo. de Punilla,Bialet Masse,PLAYAS DE ORO ,,,,,,,2,1,,,300,73,80000
1896,Casa,,Pdo. de San Javier,Luyaba,luyaba 0,,,,,2,,3,3,,,15.000,190,
1897,,,Córdoba,Colinas Del Cerro,LAFINUR 4300,,,,,,,3,2,,,,,275000
1898,,,Córdoba,Los Paraisos,arquimides 3300,,,,,,,2,,,,,,135000
1899,,,Córdoba,Cerro De Las Rosas,nicanor carranza al 3900 ,,,,,45,,4,3,,,495,248,250000
1900,Casa,,Córdoba,San Vicente,AGUSTÍN GARZÓN  1636 ,,,,,63,,4,2,6,,520,406,130000
1901,Casa,,Pdo. de Punilla,Villa Carlos Paz,Victorica 235 - B° Sol y Río - V. Carlos Paz ,,,,,,,3,2,,,450,250,193298
1902,,,Pdo. de Calamuchita,Villa General Belgrano,31°54’44.5 0,,,,,,,2,1,,,,,600
1903,Casa,,Pdo. de Punilla,Villa Carlos Paz,VILLA CARLOS PAZ. San Luis 500 ,,,,,,,2,1,,,617,100,105000
1904,Casa,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,,,,,382,220,61855
1905,Casa,,Pdo. de Punilla,Villa Carlos Paz,,,,,,20,3,4,3,7,,2.970,692,620000
1906,,,Córdoba,Urca,lagos García  al 1000 ,,,,,,1,3,3,2,,360,250,255000
1907,Casa,,Pdo. de Punilla,Villa Carlos Paz,Fray Perez y Astrada ,,,,,11,2,15,,,,942,571,770000
1908,Casa,,Pdo. de Cordoba Capital,Villa Esquiu,,,,,,,,1,,,,250,75,30927
1909,Casa,,Pdo. de Punilla,Villa Santa Cruz Del Lago,Los Abetos Villa Santa Cruz Del Lago ,,,,,,,3,1,1,,720,100,83000
1910,Casa,,Villa Carlos Paz,Costa Azul,,,,,,30,2,4,2,2,,950,202,320000
1911,Casa,,Pdo. de Colon,Rio Ceballos,Lote 3 Mza 20 ,,,,,,,3,5,,,513,250,220000
1912,Casa,,Pdo. de Punilla,Villa Rio Icho Cruz,Villa ICHO CRUZ. san justo 45 ,,,,,,,3,1,,,1.196,340,90000
1913,,,Pdo. de Punilla,Villa Carlos Paz,JUAN B. JUSTO 500,,,,,,,2,1,,,,,180000
1914,,,Córdoba,Cerro Chico,nuñez cabeza de vaca 2816 ,,,,,,,3,3,1,,300,160,160000
1915,,,Pdo. de Punilla,Villa Carlos Paz,GAUTIER 0,,,,,,,2,1,,,,,180000
1916,,,Pdo. de Punilla,Villa Carlos Paz,CERRO BLANCO 500,,,,,,,2,2,,,,,260000
1917,Casa,,Pdo. de Santa Maria,Villa Los Aromos,Los Cipreses ,,,,,,,1,2,,,1.242,100,90000
1918,Casa,,Pdo. de Tercero Arriba,Rio Tercero,NICARAGUA 900,,,,,4,,,1,,,300,30,38000
1919,Casa,,Córdoba,Villa Warcalde,Pasaje Cremader 6736 - Villa Warcalde ,,,,,,,4,3,,,525,200,200000
1920,Casa,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,2,3,,,260,85,57989
1921,,,Córdoba,Don Bosco,"Los Arboles 0, Lote 28 Ma° piso",,,,,6,,2,2,,,1.042,132,200000
1922,Casa,,Pdo. de Punilla,Villa Carlos Paz,"VILLA CARLOS PAZ, Int. Juan Garcia ",,,,,,,28,,,,900,879,970000
1923,Casa,,Córdoba,Marques De Sobremonte,Pablo Guzman 356 ,,,,,,,4,2,,,360,150,95000
1924,Casa,,Pdo. de Punilla,San Antonio De Arredondo,,,,,,,,6,,,,1.560,500,549999
1925,,,Córdoba,La France,Ciudad de Esteco 0,,,,,,,2,,,,,,130000
1926,Casa,,Pdo. de Tercero Arriba,Rio Tercero,ALBERDI 100,,,,,,,2,,,,400,209,380000
1927,Casa,,Córdoba,Colon,,,,,,,,2,,,,300,300,51546
1928,Casa,,Pdo. de Colon,Villa Allende,,,,,,,,2,2,,,180,80,95000
1929,Casa,,Pdo. de Punilla,Villa Parque Siquiman,"PÚBLICA S/N, Villa Parque Siquiman ",,,,,,,4,2,,,234,1.465,175000
1930,Casa,,Córdoba,Mariano Fragueiro,José Jening 800 ,,,,,,,3,1,,,250,120,56185
1931,Casa,,Pdo. de Cordoba Capital,Cordoba,CASA 3 DORMITORIOS- TEJAS DEL SUR 1. OPORTUNIDAD!! ,,,,,,2,3,2,2,,360,190,280000
1932,Casa,,Pdo. de San Javier,Los Pozos,QUEBRADA DE LOS POZOS ,,,,,9,1,5,3,1,,7.353,360,250000
1933,Casa,,Córdoba,Juniors,Dorrego 1800 ,,,,,49,,3,1,,,241,160,130000
1934,Casa,,Córdoba,Crisol Sud,CARTAGENA 2200 ,,,,,,,2,4,,,250,320,260000
1935,Casa,,Pdo. de Colon,Unquillo,Sarmiento esq Colon ,,,,,,,5,,,,3.092,237,128000
1936,Casa,,Pdo. de Colon,Unquillo,Cordoba 85 ,,,,,,,3,2,,,353,220,35824
1937,Casa,,Pdo. de Colon,Mendiolaza,San Alfonso del Talar - Lavanda 400 ,,,,,,,2,1,,,150,150,135000
1938,Casa,,Pdo. de Santa Maria,Dique Los Molinos,,,,,,,,3,,1,,1.600,60,160000
1939,Casa,,Pdo. de Santa Maria,Villa La Bolsa,,,,,,,,5,3,,,5.000,240,350000
1940,Casa,,Pdo. de Santa Maria,Villa La Bolsa,,,,,,,,2,2,4,,1.670,270,190000
1941,Casa,,Pdo. de Tercero Arriba,Rio Tercero,Boretto 0,,,,,,,1,,,,250,97,43500
1942,Casa,,Pdo. de Santa Maria,Villa Anisacate,,,,,,,2,7,4,2,,2.500,230,270000
1943,Casa,,Pdo. de Santa Maria,Villa Anisacate,,,,,,8,2,3,3,2,,800,210,250000
1944,Casa,,Alta Gracia,Pellegrini,,,,,,,1,2,2,1,,300,220,190000
1945,Casa,,Pdo. de Colon,La Calera,,,,,,,2,2,2,,,403,130,175000
1946,Casa,,Pdo. de Tercero Arriba,Rio Tercero,17 DE AGOSTO 300,,,,,,,3,2,,,390,160,220000
1947,Casa,,Córdoba,Arguello,Raul Rina 8500 ,,,,,,,3,1,,,535,191,145000
1948,Casa,,Pdo. de Punilla,Villa Carlos Paz,,,,,,,,2,2,,,6.000,,280000
1949,Casa,,Pdo. de Colon,La Calera,,,,,,,2,4,4,4,,,,530000
1950,Casa,,Pdo. de Cordoba Capital,Cordoba,Country Valle del Golf ,,,,,,2,3,2,,,800,220,180000
1951,Casa,,Pdo. de Calamuchita,San Ignacio,,,,,,,,3,,4,,,170,160000
1952,Casa,,Pdo. de Santa Maria,Potrero De Garay,,,,,,,,2,1,,,800,80,85000
1953,Casa,,Pdo. de Santa Maria,Potrero De Garay,,,,,,,,2,1,,,600,60,90000
1954,Casa,,Córdoba,Residencial America,Managua 1500 ,,,,,,,3,1,,,250,110,68298
1955,Casa,,Pdo. de Punilla,Villa Carlos Paz,"VILLA CARLOS PAZ, La Habana 500 ",,,,,,,4,3,,,812,147,79000
1956,Casa,,Pdo. de Santa Maria,San Clemente,,,,,,,,,,,,12.500,259,200000
1957,,,Pdo. de Punilla,La Cumbre,Hipolito Irigoyen 100,,,,,40,,10,3,,,,,160000
1958,,,Córdoba,San Vicente,Argandoña 2500,,,,,50,,3,2,,,,,65000
